orderID,productID,productName,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry,unitPrice,quantity,discount
10827,10,Ikura,BONAP,1,00:00.0,00:00.0,00:00.0,2,63.54,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,31,15,0
10828,20,Sir Rodney's Marmalade,RANCH,9,00:00.0,00:00.0,00:00.0,1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina,81,5,0
10829,2,Chang,ISLAT,9,00:00.0,00:00.0,00:00.0,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,19,10,0
10830,6,Grandma's Boysenberry Spread,TRADH,4,00:00.0,00:00.0,00:00.0,2,81.83,Tradi̤ao Hipermercados,Av. In̻s de Castro 414,Sao Paulo,SP,05634-030,Brazil,25,6,0
10831,19,Teatime Chocolate Biscuits,SANTG,3,00:00.0,00:00.0,00:00.0,2,72.19,Sant̩ Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,9.2,2,0
10832,13,Konbu,LAMAI,2,00:00.0,00:00.0,00:00.0,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,6,3,0.2
10833,7,Uncle Bob's Organic Dried Pears,OTTIK,6,00:00.0,00:00.0,00:00.0,2,71.49,Ottilies K�_seladen,Mehrheimerstr. 369,K̦ln,NULL,50739,Germany,30,20,0.1
10834,29,Th�_ringer Rostbratwurst,TRADH,1,00:00.0,00:00.0,00:00.0,3,29.78,Tradi̤ao Hipermercados,Av. In̻s de Castro 414,Sao Paulo,SP,05634-030,Brazil,123.79,8,0.05
10835,59,Raclette Courdavault,ALFKI,1,00:00.0,00:00.0,00:00.0,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,55,15,0
10836,22,Gustaf's Kn�_ckebr̦d,ERNSH,7,00:00.0,00:00.0,00:00.0,1,411.88,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,21,52,0
10837,13,Konbu,BERGS,9,00:00.0,00:00.0,00:00.0,3,13.32,Berglunds snabbk̦p,Berguvsv�_gen  8,Lule̴,NULL,S-958 22,Sweden,6,6,0
10838,1,Chai,LINOD,3,00:00.0,00:00.0,00:00.0,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,18,4,0.25
10839,58,Escargots de Bourgogne,TRADH,3,00:00.0,00:00.0,00:00.0,3,35.43,Tradi̤ao Hipermercados,Av. In̻s de Castro 414,Sao Paulo,SP,05634-030,Brazil,13.25,30,0.1
10840,25,NuNuCa Nu��-Nougat-Creme,LINOD,4,00:00.0,00:00.0,00:00.0,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,14,6,0.2
10841,10,Ikura,SUPRD,5,00:00.0,00:00.0,00:00.0,2,424.3,Supr̻mes d̩lices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium,31,16,0
10842,11,Queso Cabrales,TORTU,1,00:00.0,00:00.0,00:00.0,3,54.42,Tortuga Restaurante,Avda. Azteca 123,M̩xico D.F.,NULL,5033,Mexico,21,15,0
10843,51,Manjimup Dried Apples,VICTE,4,00:00.0,00:00.0,00:00.0,2,9.26,Victuailles en stock,2 rue du Commerce,Lyon,NULL,69004,France,53,4,0.25
10844,22,Gustaf's Kn�_ckebr̦d,PICCO,8,00:00.0,00:00.0,00:00.0,2,25.22,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria,21,35,0
10845,23,Tunnbr̦d,QUICK,8,00:00.0,00:00.0,00:00.0,1,212.98,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,9,70,0.1
10846,4,Chef Anton's Cajun Seasoning,SUPRD,2,00:00.0,00:00.0,00:00.0,3,56.46,Supr̻mes d̩lices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium,22,21,0
10847,1,Chai,SAVEA,4,00:00.0,00:00.0,00:00.0,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,18,80,0.2
10848,5,Chef Anton's Gumbo Mix,CONSH,7,00:00.0,00:00.0,00:00.0,2,38.24,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,NULL,WX1 6LT,UK,21.35,30,0
10849,3,Aniseed Syrup,KOENE,9,00:00.0,00:00.0,00:00.0,2,0.56,K̦niglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,10,49,0
10850,25,NuNuCa Nu��-Nougat-Creme,VICTE,1,00:00.0,00:00.0,00:00.0,1,49.19,Victuailles en stock,2 rue du Commerce,Lyon,NULL,69004,France,14,20,0.15
10851,2,Chang,RICAR,5,00:00.0,00:00.0,00:00.0,1,160.55,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil,19,5,0.05
10852,2,Chang,RATTC,8,00:00.0,00:00.0,00:00.0,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,19,15,0
10853,18,Carnarvon Tigers,BLAUS,9,00:00.0,00:00.0,00:00.0,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany,62.5,10,0
10854,10,Ikura,ERNSH,3,00:00.0,00:00.0,00:00.0,2,100.22,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,31,100,0.15
10855,16,Pavlova,OLDWO,3,00:00.0,00:00.0,00:00.0,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,17.45,50,0
10856,2,Chang,ANTON,3,00:00.0,00:00.0,00:00.0,2,58.43,Antonio Moreno Taquer�_a,Mataderos  2312,M̩xico D.F.,NULL,5023,Mexico,19,20,0
10857,3,Aniseed Syrup,BERGS,8,00:00.0,00:00.0,00:00.0,2,188.85,Berglunds snabbk̦p,Berguvsv�_gen  8,Lule̴,NULL,S-958 22,Sweden,10,30,0
10858,7,Uncle Bob's Organic Dried Pears,LACOR,2,00:00.0,00:00.0,00:00.0,1,52.51,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France,30,5,0
10859,24,Guaran�� Fant��stica,FRANK,1,00:00.0,00:00.0,00:00.0,2,76.1,Frankenversand,Berliner Platz 43,M�_nchen,NULL,80805,Germany,4.5,40,0.25
10860,51,Manjimup Dried Apples,FRANR,3,00:00.0,00:00.0,00:00.0,3,19.26,France restauration,54 rue Royale,Nantes,NULL,44000,France,53,3,0
10861,17,Alice Mutton,WHITC,4,00:00.0,00:00.0,00:00.0,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,39,42,0
10862,11,Queso Cabrales,LEHMS,8,00:00.0,00:00.0,00:00.0,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany,21,25,0
10863,1,Chai,HILAA,4,00:00.0,00:00.0,00:00.0,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist�_bal,T��chira,5022,Venezuela,18,20,0.15
10864,35,Steeleye Stout,AROUT,4,00:00.0,00:00.0,00:00.0,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,18,4,0
10865,38,C̫te de Blaye,QUICK,2,00:00.0,00:00.0,00:00.0,1,348.14,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,263.5,60,0.05
10866,2,Chang,BERGS,5,00:00.0,00:00.0,00:00.0,1,109.11,Berglunds snabbk̦p,Berguvsv�_gen  8,Lule̴,NULL,S-958 22,Sweden,19,21,0.25
10867,53,Perth Pasties,LONEP,6,00:00.0,00:00.0,00:00.0,1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,32.8,3,0
10868,26,Gumb�_r Gummib�_rchen,QUEEN,7,00:00.0,00:00.0,00:00.0,2,191.27,Queen Cozinha,Alameda dos Can��rios 891,Sao Paulo,SP,05487-020,Brazil,31.23,20,0
10869,1,Chai,SEVES,5,00:00.0,00:00.0,00:00.0,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK,18,40,0
10870,35,Steeleye Stout,WOLZA,5,00:00.0,00:00.0,00:00.0,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland,18,3,0
10871,6,Grandma's Boysenberry Spread,BONAP,9,00:00.0,00:00.0,00:00.0,2,112.27,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,25,50,0.05
10872,55,P̢t̩ chinois,GODOS,5,00:00.0,00:00.0,00:00.0,2,175.32,Godos Cocina T�_pica,C/ Romero 33,Sevilla,NULL,41101,Spain,24,10,0.05
10873,21,Sir Rodney's Scones,WILMK,4,00:00.0,00:00.0,00:00.0,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,10,20,0
10874,10,Ikura,GODOS,5,00:00.0,00:00.0,00:00.0,2,19.58,Godos Cocina T�_pica,C/ Romero 33,Sevilla,NULL,41101,Spain,31,10,0
10875,19,Teatime Chocolate Biscuits,BERGS,4,00:00.0,00:00.0,00:00.0,2,32.37,Berglunds snabbk̦p,Berguvsv�_gen  8,Lule̴,NULL,S-958 22,Sweden,9.2,25,0
10876,46,Spegesild,BONAP,7,00:00.0,00:00.0,00:00.0,3,60.42,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,12,21,0
10877,16,Pavlova,RICAR,1,00:00.0,00:00.0,00:00.0,1,38.06,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil,17.45,30,0.25
10878,20,Sir Rodney's Marmalade,QUICK,4,00:00.0,00:00.0,00:00.0,1,46.69,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,81,20,0.05
10879,40,Boston Crab Meat,WILMK,3,00:00.0,00:00.0,00:00.0,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,18.4,12,0
10880,23,Tunnbr̦d,FOLKO,7,00:00.0,00:00.0,00:00.0,1,88.01,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,9,30,0.2
10881,73,R̦d Kaviar,CACTU,4,00:00.0,00:00.0,00:00.0,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina,15,10,0
10882,42,Singaporean Hokkien Fried Mee,SAVEA,4,00:00.0,00:00.0,00:00.0,3,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,14,25,0
10883,24,Guaran�� Fant��stica,LONEP,8,00:00.0,00:00.0,00:00.0,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,4.5,8,0
10884,21,Sir Rodney's Scones,LETSS,4,00:00.0,00:00.0,00:00.0,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,10,40,0.05
10885,2,Chang,SUPRD,6,00:00.0,00:00.0,00:00.0,3,5.64,Supr̻mes d̩lices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium,19,20,0
10886,10,Ikura,HANAR,1,00:00.0,00:00.0,00:00.0,1,4.99,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,31,70,0
10887,25,NuNuCa Nu��-Nougat-Creme,GALED,8,00:00.0,00:00.0,00:00.0,3,1.25,Galer�_a del gastron�_mo,Rambla de Catalu̱a 23,Barcelona,NULL,8022,Spain,14,5,0
10888,2,Chang,GODOS,1,00:00.0,00:00.0,00:00.0,2,51.87,Godos Cocina T�_pica,C/ Romero 33,Sevilla,NULL,41101,Spain,19,20,0
10889,11,Queso Cabrales,RATTC,9,00:00.0,00:00.0,00:00.0,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,21,40,0
10890,17,Alice Mutton,DUMON,7,00:00.0,00:00.0,00:00.0,1,32.76,Du monde entier,67 rue des Cinquante Otages,Nantes,NULL,44000,France,39,15,0
10891,30,Nord-Ost Matjeshering,LEHMS,7,00:00.0,00:00.0,00:00.0,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany,25.89,15,0.05
10892,59,Raclette Courdavault,MAISD,4,00:00.0,00:00.0,00:00.0,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium,55,40,0.05
10893,8,Northwoods Cranberry Sauce,KOENE,9,00:00.0,00:00.0,00:00.0,2,77.78,K̦niglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,40,30,0
10894,13,Konbu,SAVEA,1,00:00.0,00:00.0,00:00.0,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,6,28,0.05
10895,24,Guaran�� Fant��stica,ERNSH,3,00:00.0,00:00.0,00:00.0,1,162.75,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,4.5,110,0
10896,45,Rogede sild,MAISD,7,00:00.0,00:00.0,00:00.0,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium,9.5,15,0
10897,29,Th�_ringer Rostbratwurst,HUNGO,3,00:00.0,00:00.0,00:00.0,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,123.79,80,0
10898,13,Konbu,OCEAN,4,00:00.0,00:00.0,00:00.0,2,1.27,Oc̩ano Atl��ntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina,6,5,0
10899,39,Chartreuse verte,LILAS,5,00:00.0,00:00.0,00:00.0,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bol�_var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,18,8,0.15
10900,70,Outback Lager,WELLI,1,00:00.0,00:00.0,00:00.0,2,1.66,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil,15,3,0.25
10901,41,Jack's New England Clam Chowder,HILAA,4,00:00.0,00:00.0,00:00.0,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist�_bal,T��chira,5022,Venezuela,9.65,30,0
10902,55,P̢t̩ chinois,FOLKO,1,00:00.0,00:00.0,00:00.0,1,44.15,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,24,30,0.15
10903,13,Konbu,HANAR,3,00:00.0,00:00.0,00:00.0,3,36.71,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,6,40,0
10904,58,Escargots de Bourgogne,WHITC,3,00:00.0,00:00.0,00:00.0,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,13.25,15,0
10905,1,Chai,WELLI,9,00:00.0,00:00.0,00:00.0,2,13.72,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil,18,20,0.05
10906,61,Sirop d'̩rable,WOLZA,4,00:00.0,00:00.0,00:00.0,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland,28.5,15,0
10907,75,Rh̦nbr�_u Klosterbier,SPECD,6,00:00.0,00:00.0,00:00.0,3,9.19,Sp̩cialit̩s du monde,25 rue Lauriston,Paris,NULL,75016,France,7.75,14,0
10908,7,Uncle Bob's Organic Dried Pears,REGGC,4,00:00.0,00:00.0,00:00.0,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy,30,20,0.05
10909,7,Uncle Bob's Organic Dried Pears,SANTG,1,00:00.0,00:00.0,00:00.0,2,53.05,Sant̩ Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,30,12,0
10910,19,Teatime Chocolate Biscuits,WILMK,1,00:00.0,00:00.0,00:00.0,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,9.2,12,0
10911,1,Chai,GODOS,3,00:00.0,00:00.0,00:00.0,1,38.19,Godos Cocina T�_pica,C/ Romero 33,Sevilla,NULL,41101,Spain,18,10,0
10912,11,Queso Cabrales,HUNGO,2,00:00.0,00:00.0,00:00.0,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,21,40,0.25
10913,4,Chef Anton's Cajun Seasoning,QUEEN,4,00:00.0,00:00.0,00:00.0,1,33.05,Queen Cozinha,Alameda dos Can��rios 891,Sao Paulo,SP,05487-020,Brazil,22,30,0.25
10914,71,Flotemysost,QUEEN,6,00:00.0,00:00.0,00:00.0,1,21.19,Queen Cozinha,Alameda dos Can��rios 891,Sao Paulo,SP,05487-020,Brazil,21.5,25,0
10915,17,Alice Mutton,TORTU,2,00:00.0,00:00.0,00:00.0,2,3.51,Tortuga Restaurante,Avda. Azteca 123,M̩xico D.F.,NULL,5033,Mexico,39,10,0
10916,16,Pavlova,RANCH,1,00:00.0,00:00.0,00:00.0,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina,17.45,6,0
10917,30,Nord-Ost Matjeshering,ROMEY,4,00:00.0,00:00.0,00:00.0,2,8.29,Romero y tomillo,Gran V�_a 1,Madrid,NULL,28001,Spain,25.89,1,0
10918,1,Chai,BOTTM,3,00:00.0,00:00.0,00:00.0,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,18,60,0.25
10919,16,Pavlova,LINOD,2,00:00.0,00:00.0,00:00.0,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,17.45,24,0
10920,50,Valkoinen suklaa,AROUT,4,00:00.0,00:00.0,00:00.0,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,16.25,24,0
10921,35,Steeleye Stout,VAFFE,1,00:00.0,00:00.0,00:00.0,1,176.48,Vaffeljernet,Smagsloget 45,��rhus,NULL,8200,Denmark,18,10,0
10922,17,Alice Mutton,HANAR,5,00:00.0,00:00.0,00:00.0,3,62.74,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,39,15,0
10923,42,Singaporean Hokkien Fried Mee,LAMAI,7,00:00.0,00:00.0,00:00.0,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,14,10,0.2
10924,10,Ikura,BERGS,3,00:00.0,00:00.0,00:00.0,2,151.52,Berglunds snabbk̦p,Berguvsv�_gen  8,Lule̴,NULL,S-958 22,Sweden,31,20,0.1
10925,36,Inlagd Sill,HANAR,3,00:00.0,00:00.0,00:00.0,1,2.27,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,19,25,0.15
10926,11,Queso Cabrales,ANATR,4,00:00.0,00:00.0,00:00.0,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constituci�_n 2222,M̩xico D.F.,NULL,5021,Mexico,21,2,0
10927,20,Sir Rodney's Marmalade,LACOR,4,00:00.0,00:00.0,00:00.0,1,19.79,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France,81,5,0
10928,47,Zaanse koeken,GALED,1,00:00.0,00:00.0,00:00.0,1,1.36,Galer�_a del gastron�_mo,Rambla de Catalu̱a 23,Barcelona,NULL,8022,Spain,9.5,5,0
10929,21,Sir Rodney's Scones,FRANK,6,00:00.0,00:00.0,00:00.0,1,33.93,Frankenversand,Berliner Platz 43,M�_nchen,NULL,80805,Germany,10,60,0
10930,21,Sir Rodney's Scones,SUPRD,4,00:00.0,00:00.0,00:00.0,3,15.55,Supr̻mes d̩lices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium,10,36,0
10931,13,Konbu,RICSU,4,00:00.0,00:00.0,00:00.0,2,13.6,Richter Supermarkt,Starenweg 5,Gen̬ve,NULL,1204,Switzerland,6,42,0.15
10932,16,Pavlova,BONAP,8,00:00.0,00:00.0,00:00.0,1,134.64,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,17.45,30,0.1
10933,53,Perth Pasties,ISLAT,6,00:00.0,00:00.0,00:00.0,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,32.8,2,0
10934,6,Grandma's Boysenberry Spread,LEHMS,3,00:00.0,00:00.0,00:00.0,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany,25,20,0
10935,1,Chai,WELLI,4,00:00.0,00:00.0,00:00.0,3,47.59,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil,18,21,0
10936,36,Inlagd Sill,GREAL,3,00:00.0,00:00.0,00:00.0,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,19,30,0.2
10937,28,R̦ssle Sauerkraut,CACTU,7,00:00.0,00:00.0,00:00.0,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina,45.6,8,0
10938,13,Konbu,QUICK,3,00:00.0,00:00.0,00:00.0,2,31.89,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,6,20,0.25
10939,2,Chang,MAGAA,2,00:00.0,00:00.0,00:00.0,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy,19,10,0.15
10940,7,Uncle Bob's Organic Dried Pears,BONAP,8,00:00.0,00:00.0,00:00.0,3,19.77,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,30,8,0
10941,31,Gorgonzola Telino,SAVEA,7,00:00.0,00:00.0,00:00.0,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,12.5,44,0.25
10942,49,Maxilaku,REGGC,9,00:00.0,00:00.0,00:00.0,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy,20,28,0
10943,13,Konbu,BSBEV,4,00:00.0,00:00.0,00:00.0,2,2.17,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK,6,15,0
10944,11,Queso Cabrales,BOTTM,6,00:00.0,00:00.0,00:00.0,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,21,5,0.25
10945,13,Konbu,MORGK,4,00:00.0,00:00.0,00:00.0,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,4179,Germany,6,20,0
10946,10,Ikura,VAFFE,1,00:00.0,00:00.0,00:00.0,2,27.2,Vaffeljernet,Smagsloget 45,��rhus,NULL,8200,Denmark,31,25,0
10947,59,Raclette Courdavault,BSBEV,3,00:00.0,00:00.0,00:00.0,2,3.26,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK,55,4,0
10948,50,Valkoinen suklaa,GODOS,3,00:00.0,00:00.0,00:00.0,3,23.39,Godos Cocina T�_pica,C/ Romero 33,Sevilla,NULL,41101,Spain,16.25,9,0
10949,6,Grandma's Boysenberry Spread,BOTTM,2,00:00.0,00:00.0,00:00.0,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,25,12,0
10950,4,Chef Anton's Cajun Seasoning,MAGAA,1,00:00.0,00:00.0,00:00.0,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy,22,5,0
10951,33,Geitost,RICSU,9,00:00.0,00:00.0,00:00.0,2,30.85,Richter Supermarkt,Starenweg 5,Gen̬ve,NULL,1204,Switzerland,2.5,15,0.05
10952,6,Grandma's Boysenberry Spread,ALFKI,1,00:00.0,00:00.0,00:00.0,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,25,16,0.05
10953,20,Sir Rodney's Marmalade,AROUT,9,00:00.0,00:00.0,00:00.0,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,81,50,0.05
10954,16,Pavlova,LINOD,5,00:00.0,00:00.0,00:00.0,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,17.45,28,0.15
10955,75,Rh̦nbr�_u Klosterbier,FOLKO,8,00:00.0,00:00.0,00:00.0,2,3.26,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,7.75,12,0.2
10956,21,Sir Rodney's Scones,BLAUS,6,00:00.0,00:00.0,00:00.0,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany,10,12,0
10957,30,Nord-Ost Matjeshering,HILAA,8,00:00.0,00:00.0,00:00.0,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist�_bal,T��chira,5022,Venezuela,25.89,30,0
10958,5,Chef Anton's Gumbo Mix,OCEAN,7,00:00.0,00:00.0,00:00.0,2,49.56,Oc̩ano Atl��ntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina,21.35,20,0
10959,75,Rh̦nbr�_u Klosterbier,GOURL,6,00:00.0,00:00.0,00:00.0,2,4.98,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil,7.75,20,0.15
10960,24,Guaran�� Fant��stica,HILAA,3,00:00.0,00:00.0,00:00.0,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist�_bal,T��chira,5022,Venezuela,4.5,10,0.25
10961,52,Filo Mix,QUEEN,8,00:00.0,00:00.0,00:00.0,1,104.47,Queen Cozinha,Alameda dos Can��rios 891,Sao Paulo,SP,05487-020,Brazil,7,6,0.05
10962,7,Uncle Bob's Organic Dried Pears,QUICK,8,00:00.0,00:00.0,00:00.0,2,275.79,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,30,45,0
10963,60,Camembert Pierrot,FURIB,9,00:00.0,00:00.0,00:00.0,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal,34,2,0.15
10964,18,Carnarvon Tigers,SPECD,3,00:00.0,00:00.0,00:00.0,2,87.38,Sp̩cialit̩s du monde,25 rue Lauriston,Paris,NULL,75016,France,62.5,6,0
10965,51,Manjimup Dried Apples,OLDWO,6,00:00.0,00:00.0,00:00.0,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,53,16,0
10966,37,Gravad lax,CHOPS,4,00:00.0,00:00.0,00:00.0,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland,26,8,0
10967,19,Teatime Chocolate Biscuits,TOMSP,2,00:00.0,00:00.0,00:00.0,2,62.22,Toms Spezialit�_ten,Luisenstr. 48,M�_nster,NULL,44087,Germany,9.2,12,0
10968,12,Queso Manchego La Pastora,ERNSH,1,00:00.0,00:00.0,00:00.0,3,74.6,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,38,30,0
10969,46,Spegesild,COMMI,1,00:00.0,00:00.0,00:00.0,2,0.21,Com̩rcio Mineiro,Av. dos Lus�_adas 23,Sao Paulo,SP,05432-043,Brazil,12,9,0
10970,52,Filo Mix,BOLID,9,00:00.0,00:00.0,00:00.0,1,16.16,B�_lido Comidas preparadas,C/ Araquil 67,Madrid,NULL,28023,Spain,7,40,0.2
10971,29,Th�_ringer Rostbratwurst,FRANR,2,00:00.0,00:00.0,00:00.0,2,121.82,France restauration,54 rue Royale,Nantes,NULL,44000,France,123.79,14,0
